nodes
1005,sintetic,0,y,5,x,10
9038,sintetic,0,y,38,x,90
1006,sintetic,0,y,6,x,10
9039,sintetic,0,y,39,x,90
1007,sintetic,0,y,7,x,10
9040,sintetic,0,y,40,x,90
1008,sintetic,0,y,8,x,10
9041,sintetic,0,y,41,x,90
1009,sintetic,0,y,9,x,10
9042,sintetic,0,y,42,x,90
1010,sintetic,0,y,10,x,10
9043,sintetic,0,y,43,x,90
1011,sintetic,0,y,11,x,10
9044,sintetic,0,y,44,x,90
1012,sintetic,0,y,12,x,10
9045,sintetic,0,y,45,x,90
1013,sintetic,0,y,13,x,10
9046,sintetic,0,y,46,x,90
1014,sintetic,0,y,14,x,10
9047,sintetic,0,y,47,x,90
1015,sintetic,0,y,15,x,10
9048,sintetic,0,y,48,x,90
1016,sintetic,0,y,16,x,10
9049,sintetic,0,y,49,x,90
1017,sintetic,0,y,17,x,10
9050,sintetic,0,y,50,x,90
1018,sintetic,0,y,18,x,10
9051,sintetic,0,y,51,x,90
1019,sintetic,0,y,19,x,10
9052,sintetic,0,y,52,x,90
1020,sintetic,0,y,20,x,10
9053,sintetic,0,y,53,x,90
1021,sintetic,0,y,21,x,10
9054,sintetic,0,y,54,x,90
1022,sintetic,0,y,22,x,10
9055,sintetic,0,y,55,x,90
1023,sintetic,0,y,23,x,10
9056,sintetic,0,y,56,x,90
1024,sintetic,0,y,24,x,10
9057,sintetic,0,y,57,x,90
1025,sintetic,0,y,25,x,10
9058,sintetic,0,y,58,x,90
1026,sintetic,0,y,26,x,10
9059,sintetic,0,y,59,x,90
1027,sintetic,0,y,27,x,10
9060,sintetic,0,y,60,x,90
1028,sintetic,0,y,28,x,10
9061,sintetic,0,y,61,x,90
1029,sintetic,0,y,29,x,10
9062,sintetic,0,y,62,x,90
1030,sintetic,0,y,30,x,10
9063,sintetic,0,y,63,x,90
1031,sintetic,0,y,31,x,10
9064,sintetic,0,y,64,x,90
1032,sintetic,0,y,32,x,10
9065,sintetic,0,y,65,x,90
1033,sintetic,0,y,33,x,10
9066,sintetic,0,y,66,x,90
1034,sintetic,0,y,34,x,10
9067,sintetic,0,y,67,x,90
1035,sintetic,0,y,35,x,10
9068,sintetic,0,y,68,x,90
1036,sintetic,0,y,36,x,10
5478,sintetic,0,y,78,x,54
2801,sintetic,0,y,1,x,28
5479,sintetic,0,y,79,x,54
2802,sintetic,0,y,2,x,28
5480,sintetic,0,y,80,x,54
2803,sintetic,0,y,3,x,28
5481,sintetic,0,y,81,x,54
2804,sintetic,0,y,4,x,28
5482,sintetic,0,y,82,x,54
2805,sintetic,0,y,5,x,28
5483,sintetic,0,y,83,x,54
2806,sintetic,0,y,6,x,28
5484,sintetic,0,y,84,x,54
2807,sintetic,0,y,7,x,28
5485,sintetic,0,y,85,x,54
2808,sintetic,0,y,8,x,28
5486,sintetic,0,y,86,x,54
2809,sintetic,0,y,9,x,28
5487,sintetic,0,y,87,x,54
2810,sintetic,0,y,10,x,28
5488,sintetic,0,y,88,x,54
2811,sintetic,0,y,11,x,28
5489,sintetic,0,y,89,x,54
2812,sintetic,0,y,12,x,28
5490,sintetic,0,y,90,x,54
2813,sintetic,0,y,13,x,28
5491,sintetic,0,y,91,x,54
2814,sintetic,0,y,14,x,28
5492,sintetic,0,y,92,x,54
2815,sintetic,0,y,15,x,28
5493,sintetic,0,y,93,x,54
2816,sintetic,0,y,16,x,28
5494,sintetic,0,y,94,x,54
2817,sintetic,0,y,17,x,28
5495,sintetic,0,y,95,x,54
2818,sintetic,0,y,18,x,28
5496,sintetic,0,y,96,x,54
2819,sintetic,0,y,19,x,28
5497,sintetic,0,y,97,x,54
2820,sintetic,0,y,20,x,28
5498,sintetic,0,y,98,x,54
2821,sintetic,0,y,21,x,28
5499,sintetic,0,y,99,x,54
2822,sintetic,0,y,22,x,28
5500,sintetic,0,y,0,x,55
2823,sintetic,0,y,23,x,28
5501,sintetic,0,y,1,x,55
2824,sintetic,0,y,24,x,28
5502,sintetic,0,y,2,x,55
2825,sintetic,0,y,25,x,28
5503,sintetic,0,y,3,x,55
2826,sintetic,0,y,26,x,28
5504,sintetic,0,y,4,x,55
2827,sintetic,0,y,27,x,28
5505,sintetic,0,y,5,x,55
2828,sintetic,0,y,28,x,28
5506,sintetic,0,y,6,x,55
2829,sintetic,0,y,29,x,28
5507,sintetic,0,y,7,x,55
2830,sintetic,0,y,30,x,28
5508,sintetic,0,y,8,x,55
2831,sintetic,0,y,31,x,28
5509,sintetic,0,y,9,x,55
4596,sintetic,0,y,96,x,45
8156,sintetic,0,y,56,x,81
4597,sintetic,0,y,97,x,45
8157,sintetic,0,y,57,x,81
4598,sintetic,0,y,98,x,45
8158,sintetic,0,y,58,x,81
4599,sintetic,0,y,99,x,45
8159,sintetic,0,y,59,x,81
4600,sintetic,0,y,0,x,46
8160,sintetic,0,y,60,x,81
4601,sintetic,0,y,1,x,46
8161,sintetic,0,y,61,x,81
4602,sintetic,0,y,2,x,46
8162,sintetic,0,y,62,x,81
4603,sintetic,0,y,3,x,46
8163,sintetic,0,y,63,x,81
4604,sintetic,0,y,4,x,46
8164,sintetic,0,y,64,x,81
4605,sintetic,0,y,5,x,46
8165,sintetic,0,y,65,x,81
4606,sintetic,0,y,6,x,46
8166,sintetic,0,y,66,x,81
4607,sintetic,0,y,7,x,46
8167,sintetic,0,y,67,x,81
4608,sintetic,0,y,8,x,46
8168,sintetic,0,y,68,x,81
4609,sintetic,0,y,9,x,46
8169,sintetic,0,y,69,x,81
5,sintetic,0,y,5,x,0
4610,sintetic,0,y,10,x,46
8170,sintetic,0,y,70,x,81
4611,sintetic,0,y,11,x,46
8171,sintetic,0,y,71,x,81
4612,sintetic,0,y,12,x,46
8172,sintetic,0,y,72,x,81
4613,sintetic,0,y,13,x,46
8173,sintetic,0,y,73,x,81
4614,sintetic,0,y,14,x,46
8174,sintetic,0,y,74,x,81
4615,sintetic,0,y,15,x,46
8175,sintetic,0,y,75,x,81
4616,sintetic,0,y,16,x,46
8176,sintetic,0,y,76,x,81
4617,sintetic,0,y,17,x,46
8177,sintetic,0,y,77,x,81
4618,sintetic,0,y,18,x,46
8178,sintetic,0,y,78,x,81
4619,sintetic,0,y,19,x,46
8179,sintetic,0,y,79,x,81
4620,sintetic,0,y,20,x,46
8180,sintetic,0,y,80,x,81
4621,sintetic,0,y,21,x,46
8181,sintetic,0,y,81,x,81
4622,sintetic,0,y,22,x,46
8182,sintetic,0,y,82,x,81
4623,sintetic,0,y,23,x,46
8183,sintetic,0,y,83,x,81
4624,sintetic,0,y,24,x,46
8184,sintetic,0,y,84,x,81
4625,sintetic,0,y,25,x,46
8185,sintetic,0,y,85,x,81
4626,sintetic,0,y,26,x,46
8186,sintetic,0,y,86,x,81
4627,sintetic,0,y,27,x,46
9951,sintetic,0,y,51,x,99
1919,sintetic,0,y,19,x,19
7274,sintetic,0,y,74,x,72
9952,sintetic,0,y,52,x,99
1920,sintetic,0,y,20,x,19
7275,sintetic,0,y,75,x,72
9953,sintetic,0,y,53,x,99
1921,sintetic,0,y,21,x,19
7276,sintetic,0,y,76,x,72
9954,sintetic,0,y,54,x,99
1922,sintetic,0,y,22,x,19
7277,sintetic,0,y,77,x,72
9955,sintetic,0,y,55,x,99
1923,sintetic,0,y,23,x,19
7278,sintetic,0,y,78,x,72
9956,sintetic,0,y,56,x,99
1924,sintetic,0,y,24,x,19
7279,sintetic,0,y,79,x,72
9957,sintetic,0,y,57,x,99
1925,sintetic,0,y,25,x,19
7280,sintetic,0,y,80,x,72
9958,sintetic,0,y,58,x,99
1926,sintetic,0,y,26,x,19
7281,sintetic,0,y,81,x,72
9959,sintetic,0,y,59,x,99
1927,sintetic,0,y,27,x,19
7282,sintetic,0,y,82,x,72
9960,sintetic,0,y,60,x,99
1928,sintetic,0,y,28,x,19
7283,sintetic,0,y,83,x,72
9961,sintetic,0,y,61,x,99
1929,sintetic,0,y,29,x,19
7284,sintetic,0,y,84,x,72
9962,sintetic,0,y,62,x,99
1930,sintetic,0,y,30,x,19
7285,sintetic,0,y,85,x,72
9963,sintetic,0,y,63,x,99
1931,sintetic,0,y,31,x,19
7286,sintetic,0,y,86,x,72
9964,sintetic,0,y,64,x,99
1932,sintetic,0,y,32,x,19
7287,sintetic,0,y,87,x,72
9965,sintetic,0,y,65,x,99
1933,sintetic,0,y,33,x,19
7288,sintetic,0,y,88,x,72
9966,sintetic,0,y,66,x,99
1934,sintetic,0,y,34,x,19
7289,sintetic,0,y,89,x,72
9967,sintetic,0,y,67,x,99
1935,sintetic,0,y,35,x,19
7290,sintetic,0,y,90,x,72
9968,sintetic,0,y,68,x,99
1936,sintetic,0,y,36,x,19
7291,sintetic,0,y,91,x,72
9969,sintetic,0,y,69,x,99
1937,sintetic,0,y,37,x,19
7292,sintetic,0,y,92,x,72
9970,sintetic,0,y,70,x,99
1938,sintetic,0,y,38,x,19
7293,sintetic,0,y,93,x,72
9971,sintetic,0,y,71,x,99
1939,sintetic,0,y,39,x,19
7294,sintetic,0,y,94,x,72
9972,sintetic,0,y,72,x,99
1940,sintetic,0,y,40,x,19
7295,sintetic,0,y,95,x,72
9973,sintetic,0,y,73,x,99
1941,sintetic,0,y,41,x,19
