2244637572,245664490
1975073682,630699808
1344357230,1879818057
456145102,4632210368
296853758,1646827557
618691479,5360207195
1148585183,5271602946
1654348822,245671330
245665048,5242233612
245656106,1367093074
5467677855,5477703684
471581476,3708878487
245672811,245662849
619177715,5494564055
2216353055,5164721024
867276657,5426032043
1934779744,1366028025
245655632,2247863069
1179105094,1375482778
619199665,245657404
1179191719,1903627624
1366097814,1642951818
2246471647,2249268448
4674411503,2249326291
615517922,621966590
619355203,245661537
610902235,1936627899
2247988585,4760409747
1233481311,245659269
1184075139,866758918
1145116881,864905238
2155937889,2246662232
1650707708,2237116235
1648244760,1647285811
5358180731,2446215585
2892843855,2622177427
1179340214,619305015
349131637,769028517
1375252015,245670002
867003244,1643352083
620010663,768595331
4415746717,4307187699
619375172,2244962130
297109676,2258304556
2399106332,1640619933
1366901143,1342463715
245671434,1366987045
2176144781,4352228597
1351234062,1366956120
1366900352,618702188
1647747134,459533115
1184498924,2248801944
3797889413,2245075546
296354499,884244625
245657186,2246472608
1643264228,2246472002
3624761284,2237116257
2244962006,245660998
1367093006,2233871030
768595339,2897022092
1650694470,2249326350
486415756,4352245947
2249268527,2568065861
1366986959,2237026580
620382329,2245075856
2244784093,1648244771
588597485,2237026288
2233648873,1389428546
1288965354,5488342596
245656621,4366029741
1966835485,1665625040
2233648780,245660753
347193270,2250251317
1642951780,245654920
1165372446,2623469267
1936355546,2249326316
471043386,1177118668
477246190,2804500720
2246661739,2128601557
245669145,4637997496
1367092639,1366028002
2299255900,4342421092
1185552512,2688409928
1879817534,1165370249
2966389867,667392420
2250825511,245657350
245662349,1650385411
1366938244,245660207
2221979701,2244962276
296852598,2258304420
2244632931,5477703668
618653295,2439495339
621284912,245660715
2244637709,1936580398
1236410115,245656815
3797888985,4357265401
2216353363,2077290158
1174192826,3797889284
297109701,3878492892
2295481165,2192596437
471901638,3736922384
245660448,1344712162
2399105035,1647163179
347178928,623881674
245682001,2216353367
245659904,245656327
536726910,4759328766
5424367541,245661552
456176922,1287692155
347176144,1343000026
4369027556,4307239150
347115649,2568765981
2236680139,1366901213
2715412062,769028533
4264781642,245659396
471941465,2892843867
245655327,467128971
1184132290,1936499566
867003273,2245075567
2892843887,245669231
4637997495,245659182
4364516922,630296541
1879817528,1287841791
348132436,619319576
347169735,3803645824
1919837785,245655368
3708879264,245657555
3598132997,296354499
3793874742,2237026283
1179089899,1169481166
245656612,4519288172
245656076,5477703692
3878492898,3125354401
2629418501,2244961524
1966835479,245663894
245655821,245668185
1646854062,5494560187
245671141,2248799454
4791543691,245669842
2246661890,2258304453
1643351837,482244198
2249163437,2216091711
4362415512,2177958610
2236679291,1642954378
1366900820,623040200
2249268623,4366151354
4844636221,4342420900
2242610389,2131949246
346646629,622060872
2897024537,245658585
2715412035,2892843866
245657170,2237026531
349416515,2295481169
1936499564,3235946451
2382053306,1179340217
618691476,2249268451
349131630,245663008
1176703275,1936580388
619193782,347112674
4759328751,623038356
2216352617,866758855
1035231758,2442510066
245667585,459555028
2244797516,245657229
2544932066,4625570708
619227584,1879817815
1646746610,2244783745
622042585,2248802581
477246188,1650694512
245682072,3803783786
2442514348,245661204
2258304502,536771756
1048833150,245660895
5326634381,3215378776
1366900388,619199673
866769275,1366857014
3215378777,2246662507
2236679355,2216353345
5360207210,2246961199
245661450,867010445
245657173,2249326388
1366900806,347176816
471972442,3708879260
