42889301,279155743
278211260,4696280971
42958293,42930692
42959057,778263317
42808070,4209870362
3762702430,2920364125
2547541471,42496339
42835904,370913793
3670418727,42736286
42868169,42501964
4202418666,4918486944
1064257416,3039386395
42912944,42425231
42466804,4209289706
3569401959,4317282391
4492750450,5355151595
4257949537,42820919
43009276,42803867
247122967,2867359206
3396352892,42866523
2356694602,42519775
42984009,4707471861
758697471,42519843
42940246,42943938
42964261,3670418730
42860570,4684457536
597783112,3638605859
42993154,5241534338
757468045,778237008
42530040,42778052
42488071,42441872
42444479,276297946
42927174,3837215731
42457721,3638966161
42521410,279146353
5126984130,42758330
452272306,42506661
42429833,4886088626
3785693713,1545120657
5224965761,43012893
685477184,2547945327
460418016,4969073759
42899903,863716068
3567762187,246652624
5368731097,3265112334
42746083,42523328
462124407,471202022
4016646249,85214225
3570249829,5436368611
3400633021,42766943
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
null,null
