7326,1860
18243,7589
16292,12486
18245,11446
6550,6627
9289,12684
24085,21117
11011,6451
7992,17094
10107,10262
9872,17846
4533,13315
19954,2613
3448,17151
16162,1784
14993,21685
12677,547
5173,2639
21911,12662
12455,22257
23411,12437
21811,24378
3175,22511
4850,18776
8543,2319
18765,15958
14043,3348
456,14698
11153,16043
14098,15799
13630,10795
4281,19573
11695,1321
4796,13126
8084,22341
22385,12807
12270,18558
22253,9012
2424,23721
22748,23344
10348,10809
12815,7632
12292,22726
13110,2973
21124,693
13304,4685
373,2188
8999,2637
492,2365
8316,22235
12838,1720
6412,8266
20571,8398
1765,886
4658,3817
962,4565
21944,3783
11383,23685
24173,23202
24039,15187
23185,22286
13693,10299
4729,10742
2519,3992
18362,20080
20511,13179
4964,8966
11044,6970
23137,18124
1847,21912
16027,14242
8386,6972
23268,17796
21574,8272
17192,5270
4369,13026
11540,21811
1945,16843
20897,19910
12544,9033
16910,11650
2653,23385
14789,2082
684,13107
21564,12030
8349,7922
23266,6414
23721,9819
7198,17227
9458,20056
2297,12876
21252,6645
10420,14474
1605,20848
12456,15685
1041,12373
89,23992
19245,8233
20796,19562
16377,6612
21003,4136
13436,2338
8185,21895
2852,8153
19355,16820
10686,6971
22129,19169
4002,17725
14329,16022
1165,4216
9836,15864
13430,9600
13517,19827
11854,16797
23837,20559
1042,2929
13183,12866
17510,24325
13556,2021
20164,20653
17423,15898
21118,7558
2022,19192
14745,7134
19645,9634
15328,19679
24155,5049
12312,21917
22919,11469
24856,21239
19246,21297
12945,2343
1277,19108
22060,5737
12625,12015
3512,14426
398,24887
4080,9608
5573,3424
11698,13185
17794,11680
21090,2432
12316,21328
16958,7168
4913,6779
4564,15431
20845,24775
3112,10317
9683,11583
12847,13986
11762,22542
20922,22884
19618,9854
12434,3947
10526,2805
7847,13894
5645,3329
17560,24843
22048,9282
14948,6856
20834,11521
13911,24383
4596,10888
15359,23616
3962,18525
4748,6002
5589,1331
15817,10716
23406,15872
21718,18569
21976,21062
1710,4002
198,18049
3505,11972
13105,21078
18971,15957
5632,16629
23230,15361
16387,14513
2720,18676
9861,20351
12490,11072
3486,8598
0,16273
5769,11541
19674,22042
23748,7484
4259,23832
13016,6154
24775,20872
18000,14734
20530,1912
16562,18886
15802,20153
21492,9367
10087,19461
16454,22792
19614,22624
6850,9106
1803,10314
17660,11960
16610,6245
19373,9393
13901,4752
16139,22681
24149,2096
2451,6921
15222,16002
9900,14622
14992,21660
13926,17720
20890,14804
20998,17149
4109,8562
4455,2898
15665,17036
6762,6053
8277,6201
3792,2690
19569,4190
6549,24187
18931,2028
14721,24676
4636,20377
8645,2347
19967,14305
1775,6247
6425,21095
228,7054
15146,3011
17644,2096
4079,22535
23658,19347
983,14869
18436,17172
5946,20366
1370,13495
8347,2189
18404,1709
20257,11337
14245,18915
20559,23860
11929,13841
4839,2914
19785,15371
14652,24297
16544,23122
22829,5876
5711,4665
14048,4807
24639,19860
7742,1236
16316,13472
8531,19601
16981,22857
12100,9616
21237,15021
21856,1771
14226,13971
23209,12115
14352,10201
24597,626
653,17911
7981,8634
18535,19470
6324,2811
7308,24624
18941,21582
21868,7633
3734,12677
6527,18488
14011,16003
23212,10319
7453,24908
14852,16493
5316,10468
14903,15236
12577,9701
6024,6752
18802,16695
6088,20412
5897,11550
22939,19367
20102,8402
2889,7519
777,13773
1810,7915
5939,12664
24519,18070
20875,10898
24235,10517
12275,10879
5417,18824
19940,2061
3018,14356
21609,17139
21756,18201
3172,7602
20915,3252
13032,17122
10497,16089
22390,4085
5584,17691
16772,7948
4092,16973
24561,12327
10307,5911
23153,11096
16215,17583
7703,5541
14567,11951
9076,14341
6082,6900
15386,15837
15135,17230
20885,10379
20172,18778
16069,23140
15277,24318
9936,2210
10697,5701
17315,14964
3404,18458
24771,4538
9845,19780
12732,17357
8442,16780
21311,3240
15880,14231
7473,23722
24270,24361
21313,4224
2249,11569
17205,24593
12054,7881
16463,14922
5560,20707
18773,16068
24274,22507
14719,14018
19308,4629
18558,17012
24458,139
8224,17942
14731,2260
492,23705
24116,6171
16324,20202
24138,15287
5393,14744
11915,12103
13845,13381
2066,22295
15712,11489
22251,6194
16697,7769
7950,8232
16567,22253
8005,20202
10739,13592
511,6636
5357,9769
24216,5589
14621,14197
1184,12194
3436,13798
286,14273
14815,20396
6412,19528
9932,3612
19211,11030
4357,16764
15070,5841
4305,16770
7247,5068
24816,24560
20295,22767
7652,23618
20515,17670
24881,14964
85,21680
13493,8997
1260,14259
15095,3740
18656,17545
7808,22063
3928,18382
16254,17447
6650,5327
24283,19427
13594,14778
21769,8459
12516,4133
8804,15172
16680,22120
18354,11909
1382,4223
2027,19456
18793,2221
24214,5254
3001,18658
12543,8835
6163,5246
17648,5081
824,11459
13257,12052
3952,13694
6022,8356
18948,8139
12300,22793
1218,16229
22209,22047
10016,9054
440,22142
19070,2193
19421,382
3698,15312
16359,21123
15815,10804
6258,10375
4380,17873
2582,21728
14185,10569
22427,17402
5649,18049
6598,7897
14332,26
18372,14394
20475,8524
1227,18966
13321,20842
11062,248
4416,22221
8845,4637
14092,17519
19481,22476
13488,2696
13287,14439
22667,21397
17064,9375
3147,8522
1776,4777
6849,15648
19466,3297
23324,13218
774,1809
17691,9191
24564,23169
20005,23936
4812,11345
14932,4075
17979,4303
8619,21537
8058,10948
16195,15129
23500,13711
4782,19606
7399,10613
20050,19208
15448,19036
2133,7087
24531,10796
9748,17961
6806,3968
15728,10610
3421,6197
18819,21715
14696,7482
11589,6430
714,21813
7282,2814
11427,119
18541,13790
234,24667
5183,6034
13287,19065
3963,4209
8773,367
5147,2650
3454,10864
12826,19826
20550,18625
16039,7469
6581,17496
24203,17771
19362,8115
15394,13273
15876,13591
3996,2026
18369,3105
3948,24141
7507,23515
13058,1143
23343,16534
8926,23795
18058,17440
6684,9189
17659,5311
22857,19841
15203,11554
16921,362
8467,8224
20670,3523
11397,18223
11266,22465
24275,16233
20400,7428
13062,205
17062,18442
14314,6194
14513,12520
1928,6199
1525,4689
22460,3266
20502,1034
16823,18349
3775,7367
22870,18395
8655,22801
23819,21514
24528,24503
11607,5044
19447,450
1202,16028
8930,11507
21077,12745
18167,430
4892,2196
21784,530
11745,677
20527,4406
15669,16521
23859,24131
15798,17356
10360,14903
23221,3578
11285,8342
3069,2986
19261,7838
1901,5625
2125,16679
4380,2028
11383,1487
18713,20168
10204,19649
964,7179
762,16595
15186,1714
5195,2110
24890,17095
21662,2010
24654,8670
7758,21324
24245,5556
838,11869
3920,3906
9854,15804
8575,16879
16927,13039
18804,13637
24464,14297
9947,2384
11526,24752
8300,9296
2858,12367
21222,20673
5397,11462
9656,13700
20662,14986
2039,20456
23005,23767
3777,18796
22181,1823
15102,4829
14538,11576
14997,18261
9347,21734
2782,19033
8946,708
13783,778
22766,9940
12691,19087
8,23583
13279,16510
9788,6169
13943,2944
22547,15319
1676,12926
18742,6898
21099,12170
2464,65
11320,18236
6132,6082
13239,14434
14549,8742
4472,7680
15399,9692
4934,6916
2591,17239
10556,8842
14197,22771
18815,19853
1771,16113
22508,19356
14587,1207
2446,10544
8439,2584
1951,12991
4375,844
18343,9817
18173,9787
17697,21656
4787,8102
17921,11033
14951,8080
902,17461
6814,12292
15221,15414
19279,1632
20058,13031
22581,14210
19819,13155
13331,13016
8633,2187
915,13752
455,16324
22283,19581
24471,6041
13334,24272
14532,21575
8690,14617
14871,12446
17412,2109
7623,14786
9841,15510
8196,2083
24689,10102
16529,19145
7020,7805
266,19672
19866,206
11150,4328
13577,11121
5655,2045
283,9186
8118,9854
15585,19646
5947,633
2221,12690
15237,22373
7051,16457
19033,5474
19358,22983
24930,5731
11043,4255
18222,24835
18005,23829
13199,9071
21602,19183
15158,18692
15210,4601
12836,5748
24846,1442
23754,16496
16747,8782
16530,3345
23691,12390
2365,22355
5157,14488
15065,15402
5466,11584
15896,19476
5767,4245
5115,20075
17514,1106
10993,3189
11885,19794
10626,15944
1865,3287
5576,23225
14271,14499
19555,9264
17797,446
22237,9640
16002,10410
21886,19056
3693,12978
2781,935
4563,13431
7488,2773
7046,24323
7979,7281
20963,16009
12589,2787
15580,2393
18874,19163
7519,23057
8310,8841
14519,13845
21331,17062
24866,17787
9882,20179
2630,9602
7199,16850
15241,5536
11168,6331
1396,21577
22910,15542
15807,4498
13833,23937
6516,24876
5089,12197
15347,16340
8089,5717
4779,23885
8421,2747
518,3106
5086,6626
14673,17023
13451,21243
20228,16948
24648,2447
15312,13088
10719,13769
17246,3797
13586,21182
9987,20338
19608,2212
22413,21605
2543,11917
8963,14849
2820,23666
7091,7265
6544,5579
12953,13658
23542,2244
12102,8709
15345,3269
1087,6926
24217,19352
17906,3274
15127,23156
11815,10683
22893,24223
11690,1786
10294,17049
23729,6000
19326,4607
19955,24292
9139,15697
17061,19828
18838,20761
13176,10285
4545,22843
12016,10251
9710,24429
18428,7153
855,19274
3557,14829
18817,13306
4536,6904
22265,11826
1853,18391
5934,10654
2217,10882
14711,2930
12399,3709
24759,6787
8573,8844
4882,15144
14808,6031
23311,23831
18405,3362
23892,17714
22286,20335
12816,15523
14013,23305
22618,13428
24205,10627
23364,408
1561,2953
693,19612
1765,887
20297,2881
3149,8651
19787,13696
22913,13672
24251,11566
14097,15661
5087,5319
9288,5561
23713,14440
11332,12294
15229,14219
8946,547
15669,5875
16915,16468
11063,5502
1492,9338
14524,5150
3076,1658
22388,11902
4780,8987
23724,20064
24275,6637
17747,4545
22415,2312
17388,15871
20818,24002
6090,21270
22771,6961
24949,4866
12680,17082
21677,17721
23373,4639
