nodes
11372,sintetic,0,y,154,x,71
11373,sintetic,0,y,155,x,71
11374,sintetic,0,y,156,x,71
11375,sintetic,0,y,157,x,71
11376,sintetic,0,y,0,x,72
11377,sintetic,0,y,1,x,72
11378,sintetic,0,y,2,x,72
11379,sintetic,0,y,3,x,72
11380,sintetic,0,y,4,x,72
11381,sintetic,0,y,5,x,72
11382,sintetic,0,y,6,x,72
11383,sintetic,0,y,7,x,72
11384,sintetic,0,y,8,x,72
11385,sintetic,0,y,9,x,72
11386,sintetic,0,y,10,x,72
11387,sintetic,0,y,11,x,72
11388,sintetic,0,y,12,x,72
11389,sintetic,0,y,13,x,72
11390,sintetic,0,y,14,x,72
11391,sintetic,0,y,15,x,72
11392,sintetic,0,y,16,x,72
11393,sintetic,0,y,17,x,72
11394,sintetic,0,y,18,x,72
11395,sintetic,0,y,19,x,72
11396,sintetic,0,y,20,x,72
11397,sintetic,0,y,21,x,72
11398,sintetic,0,y,22,x,72
11399,sintetic,0,y,23,x,72
11400,sintetic,0,y,24,x,72
11401,sintetic,0,y,25,x,72
11402,sintetic,0,y,26,x,72
11403,sintetic,0,y,27,x,72
11404,sintetic,0,y,28,x,72
11405,sintetic,0,y,29,x,72
11406,sintetic,0,y,30,x,72
11407,sintetic,0,y,31,x,72
11408,sintetic,0,y,32,x,72
11409,sintetic,0,y,33,x,72
11410,sintetic,0,y,34,x,72
11411,sintetic,0,y,35,x,72
11412,sintetic,0,y,36,x,72
11413,sintetic,0,y,37,x,72
11414,sintetic,0,y,38,x,72
11415,sintetic,0,y,39,x,72
11416,sintetic,0,y,40,x,72
11417,sintetic,0,y,41,x,72
11418,sintetic,0,y,42,x,72
11419,sintetic,0,y,43,x,72
11420,sintetic,0,y,44,x,72
11421,sintetic,0,y,45,x,72
11422,sintetic,0,y,46,x,72
11423,sintetic,0,y,47,x,72
11424,sintetic,0,y,48,x,72
11425,sintetic,0,y,49,x,72
11426,sintetic,0,y,50,x,72
11427,sintetic,0,y,51,x,72
11428,sintetic,0,y,52,x,72
11429,sintetic,0,y,53,x,72
11430,sintetic,0,y,54,x,72
11431,sintetic,0,y,55,x,72
11432,sintetic,0,y,56,x,72
11433,sintetic,0,y,57,x,72
11434,sintetic,0,y,58,x,72
11435,sintetic,0,y,59,x,72
11436,sintetic,0,y,60,x,72
11437,sintetic,0,y,61,x,72
11438,sintetic,0,y,62,x,72
11439,sintetic,0,y,63,x,72
